,0,1,2,3,4,5,6,7,8,9
brat1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gna12,0.10557907576974382,0.10560968370530183,-0.0,-0.0,-0.0,0.10548730539520226,0.10554847681683951,0.10557907576974382,-0.0,-0.0
slc22a18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itgb2l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
igsf5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pih1d2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dlat,1.5781705281874299,1.5782936678965744,1.5782936678965744,1.5782936678965744,1.5781705281874299,1.5778011953680144,-0.0,-0.0,1.5782936678965744,1.5782936678965744
sdhd,1.9240327230485332,1.9241626954446136,1.9241626954446136,1.9241626954446136,1.9240327230485332,-0.0,-0.0,-0.0,1.9241626954446136,1.9241626954446136
ccnd2,8.295050501564576,8.295954358729714,8.295954358729714,8.295954358729714,10.493340109302341,0.09491231075085592,8.294146761876302,12.910922929828393,8.295954358729714,8.295954358729714
gpr107,-0.0,-0.0,-0.0,-0.0,-0.0,0.9706210247672099,-0.0,-0.0,-0.0,-0.0
nalcn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
btbd17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slfn4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
th,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ins2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scnn1g,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
drp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tspan32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lhx2,-0.0,-0.0,-0.0,-0.0,-0.0,1.202148791464901,2.536376887479896,-0.0,-0.0,-0.0
clec2g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmpr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.02220892187299427,0.02221878514341025,-0.0,-0.0
glra1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mid2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
trim25,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dgke,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.438439727713342,-0.0,-0.0,-0.0
scpep1,-0.0,-0.0,-0.0,-0.0,1.3241790581729267,-0.0,-0.0,-0.0,-0.0,-0.0
mnt,1.5781705281874299,1.5782936678965744,1.5782936678965744,1.5782936678965744,-0.0,1.5778011953680144,1.5780474028360263,-0.0,1.5782936678965744,1.5782936678965744
itgb2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hddc2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8425481041710157,-0.0,-0.0
tpd52l1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pemt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9239027654440197,-0.0,-0.0,-0.0
cdh1,3.6985104687128976,3.698769950259768,3.698769950259768,3.698769950259768,3.6985104687128976,-0.0,-0.0,3.6985104687128976,3.698769950259768,3.698769950259768
cdh4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ckmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bcl6b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clec10a,1.5781705281874299,1.5782936678965744,1.5782936678965744,1.5782936678965744,-0.0,-0.0,-0.0,-0.0,1.5782936678965744,1.5782936678965744
alox12,3.3669120026400416,3.367056423769477,3.367056423769477,3.367056423769477,-0.0,-0.0,-0.0,-0.0,3.367056423769477,3.367056423769477
arvcf,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
comt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rtca,3.3669120026400416,3.367056423769477,3.367056423769477,3.367056423769477,3.3669120026400416,-0.0,3.3667675959334673,3.3669120026400416,3.367056423769477,3.367056423769477
dbt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3667675959334673,-0.0,-0.0,-0.0
dazap2,3.2072966554732347,3.2075467217588893,3.2075467217588893,3.2075467217588893,3.2072966554732347,6.102793637362959,3.207046618515452,3.2072966554732347,3.2075467217588893,3.2075467217588893
mcts1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3667675959334673,-0.0,-0.0,-0.0
rem1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnf17,6.103992558038134,6.104392285264013,6.104392285264013,6.104392285264013,6.103992558038134,6.102793637362959,6.103592874277447,6.103992558038134,6.104392285264013,6.104392285264013
trappc10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5025691193445909,-0.0,-0.0,-0.0
ccm2,-0.0,-0.0,-0.0,-0.0,-0.0,0.7353957911885178,2.2199136266699786,-0.0,-0.0,-0.0
wap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tbrg4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tmprss2,-0.0,-0.0,-0.0,-0.0,-0.0,2.438165668802371,-0.0,-0.0,-0.0,-0.0
mx1,-0.0,-0.0,0.8426464768541755,-0.0,0.8425481041710157,-0.0,-0.0,-0.0,-0.0,-0.0
fap,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gcg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ndufa9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
egfl6,1.3241790581729267,1.3242956245308835,1.3242956245308835,1.3242956245308835,-0.0,1.3238294460643163,-0.0,-0.0,1.3242956245308835,1.3242956245308835
lck,-0.0,-0.0,-0.0,-0.0,1.3241790581729267,-0.0,1.3240625064675111,-0.0,-0.0,-0.0
tssk3,2.4385767788443533,2.438713844597848,2.438713844597848,2.438713844597848,2.4385767788443533,2.438165668802371,-0.0,2.4385767788443533,2.438713844597848,2.438713844597848
cttnbp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3241790581729267,-0.0,-0.0
galnt1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myf5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mkrn2,-0.0,-0.0,-0.0,-0.0,-0.0,0.7353957911885178,-0.0,-0.0,-0.0,-0.0
pparg,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.6455237616487987,-0.0,-0.0
raf1,-0.0,-0.0,-0.0,-0.0,-0.0,0.5684389975650537,0.5686037196468018,-0.0,-0.0,-0.0
sept1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pdgfb,-0.0,-0.0,-0.0,-0.0,-0.0,4.351814653943546,-0.0,-0.0,-0.0,0.735766931558113
acvrl1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
grasp,-0.0,-0.0,-0.0,-0.0,-0.0,2.438165668802371,-0.0,-0.0,-0.0,-0.0
acvr1b,4.340847650181811,4.341116737533194,4.341116737533194,4.341116737533194,4.340847650181811,8.208719047050314,4.340578592181909,4.340847650181811,4.341116737533194,4.341116737533194
tom1l2,-0.0,1.3242956245308835,1.3242956245308835,1.3242956245308835,-0.0,-0.0,-0.0,-0.0,1.3242956245308835,1.3242956245308835
gpa33,1.3241790581729267,1.3242956245308835,1.3242956245308835,1.3242956245308835,1.3241790581729267,-0.0,1.3240625064675111,1.3241790581729267,1.3242956245308835,1.3242956245308835
zfp385a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
itga5,2.4385767788443533,2.438713844597848,2.438713844597848,2.438713844597848,2.4385767788443533,2.438165668802371,2.438439727713342,2.4385767788443533,2.438713844597848,2.438713844597848
gabra2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
wdr77,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
adora3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
atp5f1,-0.0,-0.0,-0.0,3.367056423769477,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sox9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hnrnpd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dynlt1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1d,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gm2a,-0.0,-0.0,-0.0,-0.0,-0.0,0.8422530710448732,-0.0,-0.0,-0.0,-0.0
krit1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
clcn4,-0.0,8.050466670960763,8.050466670960763,-0.0,-0.0,0.5024141047091881,-0.0,-0.0,0.5027241872155868,8.050466670960763
grm6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sema4f,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9240327230485332,-0.0,-0.0
hk2,0.8425481041710157,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
myo18a,-0.0,8.476063702302502,8.476063702302502,8.476063702302502,-0.0,2.337392727681267,-0.0,-0.0,0.31417151590674913,8.476063702302502
sez6,-0.0,2.438713844597848,2.438713844597848,2.438713844597848,-0.0,-0.0,-0.0,-0.0,-0.0,2.438713844597848
haao,-0.0,-0.0,-0.0,-0.0,-0.0,0.6452613993228757,-0.0,0.6455237616487987,-0.0,-0.0
cd52,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
abhd15,-0.0,3.698769950259768,3.698769950259768,3.698769950259768,-0.0,-0.0,-0.0,-0.0,-0.0,3.698769950259768
hoxb6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
loxl3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
btn1a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
kat2b,-0.0,-0.0,-0.0,-0.0,-0.0,0.9706210247672099,0.9708293249805213,-0.0,-0.0,-0.0
rab5b,6.103992558038134,6.104392285264013,6.104392285264013,6.104392285264013,6.103992558038134,6.102793637362959,6.103592874277447,6.103992558038134,6.104392285264013,6.104392285264013
cryba1,-0.0,6.996735084224291,11.263472364895563,6.996735084224291,-0.0,-0.0,-0.0,-0.0,-0.0,6.996735084224291
dnmt3l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
aire,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
icosl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spg7,-0.0,-0.0,-0.0,-0.0,-0.0,1.5778011953680144,-0.0,1.5781705281874299,-0.0,-0.0
sult5a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpl13,2.4385767788443533,2.438713844597848,2.438713844597848,2.438713844597848,-0.0,2.438165668802371,-0.0,-0.0,2.438713844597848,2.438713844597848
chmp1a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rpa1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.5781705281874299,-0.0,-0.0
serpinf1,6.996324293082975,6.996735084224291,6.996735084224291,6.996735084224291,-0.0,-0.0,-0.0,-0.0,6.996735084224291,6.996735084224291
tubgcp3,7.068864385540075,7.069382401278222,7.069382401278222,7.069382401278222,7.068864385540075,10.340457491276506,7.068346427896638,7.068864385540075,7.069382401278222,7.069382401278222
polr3d,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3667675959334673,-0.0,-0.0,-0.0
tcf7,1.094532587182958,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ddx3x,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.8424497457428533,-0.0,-0.0,-0.0
il12rb1,-0.0,-0.0,-0.0,-0.0,-0.0,0.5024141047091881,-0.0,-0.0,-0.0,-0.0
slc5a5,-0.0,-0.0,-0.0,-0.0,1.5781705281874299,-0.0,-0.0,-0.0,-0.0,-0.0
kcnn3,0.08550845526413056,0.08553496496572595,0.08553496496572595,0.08553496496572595,0.08550845526413056,1.8075943773820473,0.08548195387578966,0.37809826462250257,0.37819238217148443,0.08553496496572595
usp32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.3956997026689239,-0.0,-0.0,-0.0
car4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
txnrd3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fasl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zfp512b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dnajc5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
tpd52l2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
fmr1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
bcl11a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
il4,-0.0,-0.0,-0.0,-0.0,-0.0,2.438165668802371,-0.0,-0.0,-0.0,-0.0
pxmp4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.9239027654440197,-0.0,-0.0,-0.0
dlg3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gnb1l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
dbh,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mmp11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smarcb1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vpreb3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hip1r,1.3241790581729267,1.3242956245308835,1.3242956245308835,1.3242956245308835,1.3241790581729267,1.3238294460643163,3.698251016101067,1.3241790581729267,1.3242956245308835,1.3242956245308835
nsun5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
top1mt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3240625064675111,1.3241790581729267,-0.0,-0.0
hoxa10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hoxa4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mmp14,3.6985104687128976,3.698769950259768,3.698769950259768,3.698769950259768,3.6985104687128976,3.6977321978415194,3.698251016101067,3.6985104687128976,3.698769950259768,3.698769950259768
slc7a7,3.58861640195866,1.7882623479915858,1.7882623479915858,1.7882623479915858,1.7880564172371882,1.787438797218901,1.7878505153415942,1.7880564172371882,1.7882623479915858,1.7882623479915858
oxa1l,9.462625420845262,9.463284929645496,9.463284929645496,9.463284929645496,9.462625420845262,12.985514749334842,9.461965984673665,9.462625420845262,9.463284929645496,9.463284929645496
heatr6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ccl3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wfdc18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
icam4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ilf2,1.9240327230485332,1.9241626954446136,5.245628365779317,1.9241626954446136,1.9240327230485332,-0.0,1.9239027654440197,1.9240327230485332,1.9241626954446136,1.9241626954446136
chtop,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
snapin,1.9240327230485332,1.9241626954446136,1.9241626954446136,1.9241626954446136,1.9240327230485332,-0.0,1.9239027654440197,1.9240327230485332,1.9241626954446136,1.9241626954446136
s100a4,2.4385767788443533,2.438713844597848,2.438713844597848,2.438713844597848,2.4385767788443533,-0.0,2.438439727713342,2.4385767788443533,2.438713844597848,2.438713844597848
s100a3,6.73395442823519,6.734243284979905,6.734243284979905,6.734243284979905,6.73395442823519,-0.0,6.73366560039918,6.73395442823519,6.734243284979905,6.734243284979905
s100a5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
s100a6,9.793925024484093,9.794478608280002,9.794478608280002,9.794478608280002,9.793925024484093,-0.0,9.793371499029757,14.372354726056868,9.794478608280002,9.794478608280002
scn4a,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
icam2,-0.0,-0.0,-0.0,-0.0,-0.0,0.9706210247672099,-0.0,-0.0,-0.0,-0.0
mapk7,-0.0,2.438713844597848,2.438713844597848,2.438713844597848,-0.0,2.438165668802371,-0.0,-0.0,2.438713844597848,6.734243284979905
epn2,-0.0,3.367056423769477,3.367056423769477,3.367056423769477,-0.0,-0.0,-0.0,-0.0,3.367056423769477,3.367056423769477
b9d1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sec24b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
n4bp3,-0.0,-0.0,-0.0,-0.0,0.6455237616487987,-0.0,-0.0,0.6455237616487987,-0.0,-0.0
rmnd5b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
nhp2,-0.0,-0.0,-0.0,-0.0,-0.0,1.3238294460643163,-0.0,1.3241790581729267,-0.0,-0.0
vps9d1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
zfp276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mfsd10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
luzp1,2.4916527285257217,2.491884545216307,2.491884545216307,2.491884545216307,2.4916527285257217,7.80060574259462,-0.0,2.4916527285257217,2.491884545216307,2.491884545216307
slc13a2,-0.0,1.5782936678965744,1.5782936678965744,1.5782936678965744,-0.0,-0.0,-0.0,-0.0,1.5782936678965744,1.5782936678965744
kctd10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
poldip2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ift20,-0.0,3.367056423769477,3.367056423769477,3.367056423769477,-0.0,-0.0,-0.0,-0.0,3.367056423769477,3.367056423769477
col6a1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pcbp3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.3240625064675111,-0.0,-0.0,-0.0
lgals9,-0.0,6.4838813566655595,6.4838813566655595,6.4838813566655595,-0.0,-0.0,-0.0,-0.0,6.4838813566655595,6.4838813566655595
araf,1.1278483060150897,1.1279585552455536,1.1279585552455536,1.1279585552455536,1.1278483060150897,-0.0,-0.0,1.1278483060150897,1.1279585552455536,1.1279585552455536
cfp,5.2453494856437635,5.245628365779317,5.245628365779317,5.245628365779317,5.2453494856437635,-0.0,-0.0,5.2453494856437635,5.245628365779317,5.245628365779317
timp1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uxt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
cnnm3,-0.0,-0.0,-0.0,-0.0,-0.0,2.438165668802371,-0.0,-0.0,-0.0,-0.0
lman2l,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mcm3ap,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
pcnt,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.1277380710476745,-0.0,-0.0,-0.0
ftcd,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
mxd1,-0.0,-0.0,-0.0,-0.0,-0.0,0.9706210247672099,0.9708293249805213,-0.0,-0.0,-0.0
gmcl1,-0.0,-0.0,-0.0,-0.0,-0.0,0.7353957911885178,0.73558133352834,-0.0,-0.0,-0.0
snrnp27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
oas1c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ocrl,1.5781705281874299,1.5782936678965744,1.5782936678965744,1.5782936678965744,1.5781705281874299,1.5778011953680144,-0.0,1.5781705281874299,1.5782936678965744,1.5782936678965744
calm1,1.9240327230485332,1.9241626954446136,1.9241626954446136,1.9241626954446136,1.9240327230485332,5.244513019457827,10.100694027882982,5.2453494856437635,1.9241626954446136,1.9241626954446136
agpat3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
slc26a3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
sema6b,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
uhrf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dpp9,-0.0,-0.0,-0.0,-0.0,1.3241790581729267,1.3238294460643163,1.3240625064675111,-0.0,-0.0,-0.0
ramp2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
lsr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.438439727713342,-0.0,-0.0,-0.0
gramd1a,-0.0,0.9710376824172343,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
hpn,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
gabrg1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
ckb,1.9240327230485332,1.9241626954446136,1.9241626954446136,1.9241626954446136,1.9240327230485332,1.9236428931499536,1.9239027654440197,1.9240327230485332,1.9241626954446136,1.9241626954446136
sp1,1.1278483060150897,1.1279585552455536,1.1279585552455536,1.1279585552455536,1.1278483060150897,6.102793637362959,3.207046618515452,1.1278483060150897,3.2075467217588893,1.1279585552455536
itgb7,4.352916437568153,4.353283786550069,4.353283786550069,4.353283786550069,4.352916437568153,4.351814653943546,4.352549132799735,4.352916437568153,4.353283786550069,4.353283786550069
myg1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rarg,1.1278483060150897,1.1279585552455536,1.1279585552455536,1.1279585552455536,3.2072966554732347,1.1275176446344213,1.1277380710476745,1.1278483060150897,1.1279585552455536,1.1279585552455536
pfdn5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.3669120026400416,-0.0,-0.0
efnb2,4.832065953999377,4.832443957211002,4.832443957211002,4.832443957211002,4.832065953999377,4.830932206562443,4.831687994336805,4.832065953999377,4.832443957211002,4.832443957211002
rrp15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
rnd2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
srr,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
